epoch,step,train_loss
0,49,2.8094711303710938
1,99,2.199249267578125
2,149,2.076000690460205
3,199,1.9932374954223633
4,249,1.9455184936523438
5,299,1.9160711765289307
6,349,1.896859884262085
7,399,1.8812838792800903
8,449,1.8801742792129517
9,499,1.859803318977356
