epoch,step,train_loss
0,49,2.497635841369629
1,99,2.1015641689300537
2,149,2.024228572845459
3,199,1.9658150672912598
4,249,1.9259934425354004
5,299,1.9073718786239624
6,349,1.886476993560791
7,399,1.8800675868988037
8,449,1.8604382276535034
9,499,1.835050106048584
